*** SAMPLE MET FILE : HALF-HOURLY DATA ***

&ENVIRON
PRESS = 0.98E5
CA = 365
DIFSKY = 0.0
/

&LATLONG
LATHEM = 'N'
LAT =  64 07 0
LONHEM = 'E'
LONG =  19 27 0
TZLONG = 15
/


&FORMAT					
DAYORHR	=1			
START = '16/07/00'
END = '30/07/00'
NOCOLUMNS = 7
COLUMNS = 
'DATE' 'TIME' 'WIND' 'TAIR' 'RH' 'VPD'  'PAR'  
/

DATA STARTS
199	20.30	2.376	10.583	0.83333	212.7295775	102.7
199	21.00	2.694	10.03	0.83333	205.0151418	58.263
199	21.30	2.493	9.213	0.86867	152.9193229	27.813
199	22.00	2.438	8.387	0.88767	123.6923514	9.102
199	22.30	2.595	7.86	0.91733	87.82905059	2.747
199	23.00	2.658	7.417	0.92633	75.93686484	1.162
199	23.30	2.532	6.9	0.918	81.58217252	0.642
199	23.59	2.685	6.331	0.91833	78.13436229	0.519
200	0.30	2.583	5.676	0.94267	52.41948237	0.492
200	1.00	2.898	5.443	0.936	57.57963183	0.67
200	1.30	3.213	5.196	0.93167	60.42852918	1.791
200	2.00	3.443	5.067	0.93133	60.18613689	4.526
200	2.30	3.268	4.848	0.93933	52.36861687	13.92
200	3.00	3.081	4.983	0.93233	58.96347808	37.647
200	3.30	2.842	5.27	0.92467	66.96295537	89.633
200	4.00	2.903	5.752	0.90533	87.0183196	193.867
200	4.30	2.785	6.315	0.874	120.4122982	306.533
200	5.00	2.503	7.141	0.81167	190.4928003	427.767
200	5.30	2.589	8.13	0.791	226.1596146	560.4
200	6.00	2.405	9.13	0.77767	257.4345615	699
200	6.30	2.44	10.057	0.75067	307.2471916	838.667
200	7.00	2.359	11.177	0.72667	362.9198019	976.667
200	7.30	2.674	12.383	0.66517	481.4219966	1110
200	8.00	2.748	13.13	0.6396	544.1762391	1239.67
200	8.30	3.418	13.847	0.58673	653.8394987	1272.33
200	9.00	4.082	14.63	0.54663	754.5874071	1438
200	9.30	3.641	15.01	0.5102	835.4363192	1426.33
200	10.00	3.355	15.217	0.49823	867.3228434	1610.33
