Program:    MAESTRA: Version September 2001                                     
Control:    ***  SAMPLE CONTROL  ***                                            
Trees:      *** SAMPLE TREES FILE ***                                           
Structure:  *** SAMPLE STR FILE ***                                             
Physiology: *** SAMPLE PHY FILE ***                                             
Met data:   *** SAMPLE MET FILE : HALF-HOURLY DATA ***                          
                                                                Soil data:  None
                                                                                
DOY:   day of the year
Hour:  hour of the day
hrPAR: absorbed PAR              umol m-2 s-1
hrNIR: absorbed NIR              W m-2
hrTHM: absorbed thermal          W m-2
hrPS: photosynthesis (net of leaf resp) umol m-2 s-1
hrRf:  hourly leaf respiration   umol m-2 s-1
hrRmW: hourly woody Rm           umol m-2 s-1
hrLE:  hourly transpiration      mmol m-2 s-1
hrEV:  hourly evaporation        mmol m-2 s-1
LECAN: hourly transpiration: CANOPY calc      
Gscan: canopy stomatal conductance: mol CO2 m-1 s-1
hrH:   hourly sensible heat flux  J m-2 s-1
TCAN: Average foliage temperature deg C
                                                                                
Columns: DOY, HOUR, hrPAR, hrNIR, hrTHM, hrPs, hrRf, hrRmW, hrLE, hrEV, LECAN, Gscan, hrH, TCAN
   1   31    368.64212     35.97024      6.95181   12.3040228    0.5322909    0.3379570    1.5491894    0.0000000    1.5728825    0.1034292    0.0000000   23.3964424
   1   32    266.93701     25.18084     -5.55890   12.1650887    0.4959574    0.3123544    1.4232973    0.0000000    1.4258809    0.1074191    0.0000000   21.8871899
   1   33    544.28613     47.82784     12.27909   11.8110209    0.5500945    0.3505764    1.5320547    0.0000000    1.5824569    0.0906103    0.0000000   24.0987740
   1   34    279.64825     24.74029     -2.57789   11.4281912    0.4973480    0.3133305    1.3426594    0.0000000    1.3505678    0.0976790    0.0000000   21.9469643
   1   35    480.07062     39.23005      9.63391   11.1365299    0.5147032    0.3255378    1.3776451    0.0000000    1.4149786    0.0935030    0.0000000   22.6791725
   1   36    192.47545     16.81717     -5.44576   10.0873489    0.4641465    0.2901136    1.1043422    0.0000000    1.1034780    0.0940760    0.0000000   20.4720745
   1   37    144.51822     12.80940     -7.42293    8.8049126    0.4640490    0.2900457    0.9617322    0.0000000    0.9595134    0.0835458    0.0000000   20.4675865
   1   38     62.29115      5.91514    -15.41398    4.4566073    0.4400992    0.2734155    0.4563998    0.0000000    0.4545307    0.0465029    0.0000000   19.3363991
   1   39     29.30574      2.78642    -14.40372    2.0457165    0.4175900    0.2578796    0.1928531    0.0000000    0.1928163    0.0236985    0.0000000   18.2156601
   1   40     32.71933      3.11099    -13.60119    2.3538637    0.4004145    0.2460888    0.2009088    0.0000000    0.2008077    0.0286975    0.0000000   17.3190784
   1   41     35.88860      3.41232    -13.57050    2.6134083    0.3997703    0.2456477    0.2210703    0.0000000    0.2212285    0.0317755    0.0000000   17.2847099
   1   42     24.49075      2.32861    -12.63560    1.7144965    0.3805472    0.2325224    0.1382759    0.0000000    0.1384772    0.0216804    0.0000000   16.2327118
   1   43      8.09069      0.76927    -10.80608    0.4018803    0.3451918    0.2085821    0.0279628    0.0000000    0.0281626    0.0062278    0.0000000   14.1511326
   1   44      0.00000      0.00000      0.00000   -0.3302996    0.3302996    0.1985801    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    8.8400002
   1   45      0.00000      0.00000      0.00000   -0.3080340    0.3080340    0.1837225    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    7.8429999
   1   46      0.00000      0.00000      0.00000   -0.3074740    0.3074740    0.1833503    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    7.8169999
   1   47      0.00000      0.00000      0.00000   -0.3111547    0.3111547    0.1857978    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    7.9870000
   1   48      0.00000      0.00000      0.00000   -0.3138453    0.3138453    0.1875889    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    8.1099997
   2    1      0.00000      0.00000      0.00000   -0.3055429    0.3055429    0.1820677    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    7.7270002
   2    2      0.00000      0.00000      0.00000   -0.3058211    0.3058211    0.1822524    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    7.7399998
   2    3      0.00000      0.00000      0.00000   -0.3070437    0.3070437    0.1830645    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    7.7969999
   2    4      0.00000      0.00000      0.00000   -0.3110023    0.3110023    0.1856963    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    7.9800000
   2    5      0.00000      0.00000      0.00000   -0.3089842    0.3089842    0.1843542    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    7.8870001
   2    6      4.98531      0.47399    -11.51262    0.1575530    0.3080341    0.1837225    0.0085703    0.0000000    0.0086440    0.0035839    0.0000000   11.7198887
   2    7     10.98486      1.04440    -11.47931    0.7047541    0.3074740    0.1833503    0.0269917    0.0000000    0.0271306    0.0113436    0.0000000   11.6810389
   2    8     30.94803      2.94243    -11.13780    2.3748405    0.3017806    0.1795713    0.0902038    0.0000000    0.0905003    0.0362532    0.0000000   11.2820568
   2    9     55.72972      5.29859    -10.92977    4.2633595    0.2983568    0.1773027    0.1774201    0.0000000    0.1786286    0.0628374    0.0000000   11.0384846
   2   10     58.95150      5.59086    -10.39416    4.4985809    0.2896926    0.1715750    0.1718981    0.0000000    0.1739637    0.0672413    0.0000000   10.4093781
   2   11    132.56404     11.84758     -3.30553    7.8140287    0.3025633    0.1800903    0.3414887    0.0000000    0.3541517    0.1140633    0.0000000   11.3373461
   2   12    160.73273     14.34547     -4.38721    8.8022909    0.3189391    0.1909845    0.4742801    0.0000000    0.4864380    0.1216351    0.0000000   12.4625607
   2   13    439.64706     38.19382     10.82228   10.6151047    0.3489087    0.2110862    0.7420164    0.0000000    0.8074265    0.1376171    0.0000000   14.3797636
   2   14    237.28741     21.72632     -0.88042   10.2678976    0.3466446    0.2095605    0.7044523    0.0000000    0.7252837    0.1309529    0.0000000   14.2407932
   2   15    176.30721     16.59786     -9.87447    9.8628025    0.3312258    0.1992006    0.5752701    0.0000000    0.5851049    0.1333549    0.0000000   13.2694893
   2   16    214.69260     20.21370     -7.49354   10.5334463    0.3331557    0.2004944    0.6291352    0.0000000    0.6463835    0.1416255    0.0000000   13.3935204
   2   17    221.57820     21.05652     -8.01954   10.6329498    0.3289843    0.1976992    0.6218944    0.0000000    0.6403705    0.1436411    0.0000000   13.1245441
   2   18    298.22293     28.81052     -1.40637   11.4211121    0.3442989    0.2079810    0.7353038    0.0000000    0.7790070    0.1512747    0.0000000   14.0958462
   2   19    405.33481     39.21501      6.95637   11.7997494    0.3606797    0.2190366    0.8819110    0.0000000    0.9573656    0.1478958    0.0000000   15.0880661
   2   20    284.17697     27.37305     -6.98855   11.7765417    0.3599231    0.2185246    0.8504137    0.0000000    0.8807500    0.1482279    0.0000000   15.0432396
   2   21    273.74057     26.17934     -9.22977   11.7431068    0.3603263    0.2187975    0.8509353    0.0000000    0.8799739    0.1470157    0.0000000   15.0671482
   2   22    435.46692     43.28415      6.96729   12.4678259    0.3879166    0.2375454    1.0669104    0.0000000    1.1653810    0.1472216    0.0000000   16.6421528
   2   23    256.33755     24.45350    -12.85481   11.8013821    0.3794832    0.2317981    0.9588492    0.0000000    0.9676929    0.1387158    0.0000000   16.1729393
   2   24    173.89426     16.53327    -14.96181   10.1552496    0.3709215    0.2259782    0.7803476    0.0000000    0.7737230    0.1223896    0.0000000   15.6857910
   2   25    378.08105     36.73212     -1.42804   12.6426268    0.3911887    0.2397792    1.0694420    0.0000000    1.1187968    0.1501759    0.0000000   16.8214703
   2   26    382.07959     36.97373     -1.68457   12.8378506    0.4116980    0.2538285    1.1949041    0.0000000    1.2398689    0.1435251    0.0000000   17.9123211
   2   27    495.85562     48.41045      9.97619   12.6873741    0.4319501    0.2677802    1.2819524    0.0000000    1.3851385    0.1376996    0.0000000   18.9374161
   2   28    324.89502     31.10320     -6.58422   12.8141766    0.4264522    0.2639851    1.2333081    0.0000000    1.2576611    0.1406281    0.0000000   18.6639519
   2   29    250.31937     23.85506    -12.88665   12.2353649    0.4263626    0.2639233    1.1540564    0.0000000    1.1495955    0.1360782    0.0000000   18.6594753
   2   30    196.46690     18.67448    -15.16642   11.0656929    0.3964263    0.2433592    0.8515148    0.0000000    0.8497683    0.1401561    0.0000000   17.1053886
   2   31    310.54855     30.03205     -0.80876   12.3759537    0.4182629    0.2583426    1.0743097    0.0000000    1.1118758    0.1509001    0.0000000   18.2500324
   2   32    189.38852     17.95219    -13.64989   10.8627968    0.3954009    0.2426579    0.8188550    0.0000000    0.8133948    0.1387705    0.0000000   17.0501003
   2   33    193.16643     18.06907    -11.60764   10.8527193    0.3928352    0.2409040    0.8471052    0.0000000    0.8459027    0.1352124    0.0000000   16.9111328
   2   34    418.88751     35.39175      8.86139   10.9718494    0.4204351    0.2598380    1.0129277    0.0000000    1.0959753    0.1303595    0.0000000   18.3606110
   2   35     87.48974      8.31822    -15.48483    6.3183789    0.3813471    0.2330671    0.4083363    0.0000000    0.4062948    0.0865404    0.0000000   16.2775421
   2   36    124.41478     11.50663    -11.88955    8.3968029    0.3610838    0.2193101    0.3340645    0.0000000    0.3450871    0.1297974    0.0000000   15.1119785
   2   37    148.11850     13.05497     -5.97465    8.8692055    0.3725607    0.2270914    0.4134673    0.0000000    0.4316634    0.1338609    0.0000000   15.7799377
   2   38     85.12732      7.95426    -11.30343    6.1906552    0.3736054    0.2278010    0.3075593    0.0000000    0.3101172    0.0919971    0.0000000   15.8397064
   2   39     98.47459      9.36262    -15.25606    7.0114088    0.3767569    0.2299433    0.3811140    0.0000000    0.3799696    0.1014942    0.0000000   16.0190239
   2   40     57.87527      5.50258    -15.51130    4.3219061    0.3818814    0.2334310    0.2400525    0.0000000    0.2371361    0.0627913    0.0000000   16.3074265
   2   41     37.56353      3.57141    -15.07524    2.8085625    0.3731610    0.2274992    0.1365596    0.0000000    0.1347510    0.0422508    0.0000000   15.8143063
   2   42     21.31026      2.02611    -14.34783    1.4982300    0.3589920    0.2178949    0.0722135    0.0000000    0.0716569    0.0230822    0.0000000   14.9879494
   2   43      0.00000      0.00000      0.00000   -0.3390374    0.3390374    0.2044425    0.0000000    0.0000000    0.0281626    0.0000000    0.0000000    9.2130003
   2   44      0.00000      0.00000      0.00000   -0.3199901    0.3199901    0.1916860    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    8.3870001
   2   45      0.00000      0.00000      0.00000   -0.3084008    0.3084008    0.1839663    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    7.8600001
   2   46      0.00000      0.00000      0.00000   -0.2989840    0.2989840    0.1777181    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    7.4169998
   2   47      0.00000      0.00000      0.00000   -0.2883573    0.2883573    0.1706940    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    6.9000001
   2   48      0.00000      0.00000      0.00000   -0.2770977    0.2770977    0.1632839    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    6.3309999
   3    1      0.00000      0.00000      0.00000   -0.2646796    0.2646796    0.1551513    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    5.6760001
   3    2      0.00000      0.00000      0.00000   -0.2603978    0.2603978    0.1523570    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    5.4429998
   3    3      0.00000      0.00000      0.00000   -0.2559341    0.2559341    0.1494498    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    5.1960001
   3    4      0.00000      0.00000      0.00000   -0.2536334    0.2536334    0.1479536    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    5.0669999
   3    5      0.00000      0.00000      0.00000   -0.2497749    0.2497749    0.1454477    0.0000000    0.0000000    0.0000000    0.0000000    0.0000000    4.8480000
   3    6     13.77164      1.30905     -5.62191    0.9947728    0.2521465    0.1469873    0.0151551    0.0000000    0.0158645    0.0172107    0.0000000    7.4461565
   3    7     32.78864      3.11669     -5.98060    2.5818517    0.2572633    0.1503149    0.0436708    0.0000000    0.0462234    0.0430010    0.0000000    7.8750243
   3    8     70.91846      6.74109     -6.58553    5.3026552    0.2660915    0.1560737    0.1155473    0.0000000    0.1235533    0.0858174    0.0000000    8.5952835
   3    9    112.13279     10.65868     -7.29609    7.4595747    0.2767875    0.1630803    0.2190750    0.0000000    0.2334429    0.1163106    0.0000000    9.4365807
   3   10    189.58011     16.16746      8.56773    7.4458652    0.2932631    0.1739331    0.3352818    0.0000000    0.3760614    0.1078580    0.0000000   10.6708803
   3   11    274.08322     22.80169     10.03146    8.6387453    0.3142850    0.1878817    0.4555032    0.0000000    0.5194495    0.1218935    0.0000000   12.1487579
   3   12    362.45706     29.80529     11.38215    9.5431108    0.3370732    0.2031232    0.5714910    0.0000000    0.6710408    0.1323619    0.0000000   13.6430702
   3   13    367.13501     31.91216     12.63177   10.0979338    0.3596711    0.2183542    0.6890671    0.0000000    0.7903251    0.1351985    0.0000000   15.0282936
   3   14    411.43903     36.43276     13.52169   10.7788372    0.3890042    0.2382877    0.8404701    0.0000000    0.9637241    0.1397089    0.0000000   16.7019272
   3   15    463.70520     41.42047     14.11781   11.3242531    0.4232700    0.2617911    1.0637285    0.0000000    1.1817033    0.1343793    0.0000000   18.5040627
   3   16    489.45999     44.81344     14.81471   11.7848759    0.4459916    0.2774977    1.1998459    0.0000000    1.3260007    0.1344741    0.0000000   19.6203194
   3   17    446.50082     43.01833     15.27943   11.6244659    0.4689472    0.2934592    1.2897915    0.0000000    1.3729770    0.1217207    0.0000000   20.6917381
   3   18    473.20639     47.00640     15.46062   12.0554428    0.4953676    0.3119406    1.4352930    0.0000000    1.5079406    0.1176108    0.0000000   21.8617821
   3   19    493.04889     48.22457     15.72342   11.9924822    0.5087212    0.3213249    1.4771692    0.0000000    1.5564052    0.1092160    0.0000000   22.4296188
